"rebalance_date","Advertising Agencies","Aerospace & Defense","Agricultural Inputs","Airlines","Apparel Manufacturing","Apparel Retail","Asset Management","Auto & Truck Dealerships","Auto Manufacturers","Auto Parts","Banks - Diversified","Banks - Regional","Beverages - Brewers","Beverages - Non-Alcoholic","Beverages - Wineries & Distilleries","Biotechnology","Broadcasting","Building Materials","Building Products & Equipment","Business Equipment & Supplies","Capital Markets","Chemicals","Communication Equipment","Computer Hardware","Confectioners","Consulting Services","Consumer Electronics","Credit Services","Department Stores","Diagnostics & Research","Discount Stores","Drug Manufacturers - General","Drug Manufacturers - Specialty & Generic","Education & Training Services","Electrical Equipment & Parts","Electronic Components","Electronic Gaming & Multimedia","Engineering & Construction","Entertainment","Farm & Heavy Construction Machinery","Farm Products","Financial Data & Stock Exchanges","Footwear & Accessories","Furnishings, Fixtures & Appliances","Grocery Stores","Health Care Plans","Healthcare Plans","Home Improvement Retail","Household & Personal Products","Industrial Distribution","Information Technology Services","Insurance - Diversified","Insurance - Life","Insurance - Property & Casualty","Insurance - Specialty","Insurance Brokers","Integrated Freight & Logistics","Internet Content & Information","Internet Retail","Leisure","Lodging","Luxury Goods","Media - Diversified","Medical Care Facilities","Medical Devices","Medical Distribution","Medical Instruments & Supplies","Oil & Gas Drilling","Oil & Gas E&P","Oil & Gas Equipment & Services","Oil & Gas Integrated","Oil & Gas Midstream","Oil & Gas Refining & Marketing","Other Industrial Metals & Mining","Packaged Foods","Packaging & Containers","Paper & Paper Products","Personal Services","Pharmaceutical Retailers","Publishing","Railroads","REIT - Healthcare Facilities","REIT - Industrial","REIT - Mortgage","REIT - Office","REIT - Residential","REIT - Retail","REIT - Specialty","Rental & Leasing Services","Residential Construction","Resorts & Casinos","Restaurants","Scientific & Technical Instruments","Security & Protection Services","Semiconductor Equipment & Materials","Semiconductors","Software - Application","Software - Infrastructure","Specialty Business Services","Specialty Chemicals","Specialty Industrial Machinery","Specialty Retail","Staffing & Employment Services","Steel","Telecom Services","Thermal Coal","Tobacco","Tools & Accessories","Travel Services","Utilities - Diversified","Utilities - Regulated Electric","Utilities - Regulated Gas","Waste Management"
2000-01-31,0.5,0.321428571428571,NA,1,1,-0.5,0.6,NA,1,0,0.8,0.0987012987012987,-1,-0.5,1,0.0952380952380952,-0.2,-1,1,0.5,1,-0.0476190476190476,-0.485714285714286,0.685314685314685,NA,NA,1,-0.428571428571429,0.3,-0.0857142857142857,0.771428571428571,0.0285714285714286,NA,NA,1,-0.5,NA,-1,0.5,-1,NA,NA,1,1,0.1,NA,0.6,NA,-0.485714285714286,NA,-0.371428571428571,-1,0.657142857142857,0.0714285714285714,-1,1,NA,NA,NA,-0.5,NA,NA,NA,1,0.2,-1,1,NA,-0.5,0.4,1,0.1,-0.5,1,0.285714285714286,-0.8,0.9,0.5,0.5,0.4,0,NA,NA,NA,NA,NA,NA,NA,-1,-0.5,1,0.2,NA,NA,-0.8,-0.583333333333333,0.183333333333333,-0.5,NA,-0.236363636363636,-0.0821428571428571,0.266666666666667,1,-0.5,0.327272727272727,-1,-1,-0.2,NA,0.142857142857143,-0.0911764705882353,-0.4,1
2000-02-29,-0.8,0,NA,-1,1,-0.5,-0.3,NA,-1,-0.7,0.8,0.372727272727273,-1,-1,-1,0.261904761904762,0.4,1,1,0.5,-0.3,-0.119047619047619,-0.485714285714286,0.00699300699300699,NA,NA,-1,-0.657142857142857,0.3,-0.0285714285714286,-0.0285714285714286,0.142857142857143,NA,NA,1,0.5,NA,1,0.5,1,NA,NA,1,1,0.7,NA,0,NA,-0.485714285714286,NA,-0.428571428571429,-1,-0.0857142857142857,0.0357142857142857,1,-1,NA,NA,NA,-0.5,NA,NA,NA,0.5,-0.0857142857142857,1,-0.5,NA,-0.19047619047619,0.8,1,-0.8,-0.5,1,0.428571428571428,-0.8,0.3,-1,0.5,-0.4,-0.2,NA,NA,NA,NA,NA,NA,NA,-1,0.5,-1,-0.4,NA,NA,-1,-0.516666666666667,-0.133333333333333,-0.5,NA,-0.187878787878788,-0.139285714285714,0.233333333333333,-1,-0.5,0.463636363636364,1,-1,-0.4,NA,-0.75,0.182352941176471,-0.8,1
2000-03-31,0.2,0.357142857142857,NA,-1,-1,-0.2,-0.4,NA,-1,-0.5,0.8,0.0256916996047431,-1,-1,-1,0.19047619047619,0.8,1,1,1,-0.3,-0.380952380952381,-0.75,0.377622377622378,NA,-1,-1,-0.257142857142857,0.3,-0.542857142857143,0.0285714285714286,-0.657142857142857,NA,NA,1,1,NA,-1,-0.5,1,NA,NA,1,-1,0.3,NA,0,NA,-0.257142857142857,NA,-0.0285714285714286,1,-0.428571428571428,-0.214285714285714,-1,-1,NA,NA,NA,-1,NA,NA,NA,0.5,-0.142857142857143,1,-1,1,0.476190476190476,0.2,1,-0.4,0.8,1,-0.1,0.214285714285714,0.3,-1,0.5,-0.8,-0.2,NA,NA,NA,NA,NA,NA,NA,1,-1,1,0.4,NA,NA,-1,-0.587878787878788,-0.466666666666667,-0.5,NA,-0.0303030303030303,0.114285714285714,-0.212121212121212,1,-0.5,0.594405594405594,1,-1,-0.8,1,-0.464285714285714,-0.158441558441558,-0.8,1
2000-04-28,0.1,0.642857142857143,NA,1,1,0.8,-0.1,NA,-1,-0.7,0.8,-0.198616600790514,-1,-0.5,1,0.107142857142857,0.8,1,1,-1,-0.8,-0.595238095238095,-0.321428571428571,0.503496503496504,NA,-1,-1,-0.257142857142857,0.3,-0.2,0.257142857142857,-0.542857142857143,NA,NA,1,1,NA,1,0.5,0.5,NA,NA,-1,1,0.485714285714286,NA,-0.8,NA,0.542857142857143,NA,0.371428571428571,-1,-0.678571428571428,-0.678571428571428,-1,-1,NA,NA,NA,0.5,NA,NA,NA,0.5,0.178571428571429,-1,-0.5,1,-0.142857142857143,0.4,1,-0.6,-0.2,1,-0.483333333333333,-0.857142857142857,0,-1,1,-0.8,0.9,NA,NA,NA,NA,NA,NA,NA,1,-1,-1,0.8,NA,NA,-0.8,-0.1,-0.290909090909091,-0.5,NA,0.163636363636364,0.128571428571429,-0.283333333333333,1,-0.5,0.384615384615385,1,-1,-0.4,1,0.607142857142857,0.177922077922078,-0.4,1
2000-05-31,-0.3,0.428571428571428,NA,1,-1,-0.8,0.1,NA,1,-0.6,-0.2,0.0958498023715415,-1,0.5,1,0.428571428571428,0.5,1,1,-0.5,-0.8,0.0238095238095238,-0.238095238095238,0.741258741258741,NA,1,1,-0.0857142857142857,0.1,0.0857142857142857,0.371428571428571,0.0857142857142857,NA,NA,1,1,NA,1,-0.5,-1,NA,NA,1,1,-0.0857142857142857,NA,-0.2,NA,-0.0285714285714286,NA,0.464285714285714,1,0,-0.75,-1,1,NA,NA,NA,1,NA,NA,NA,-1,0.142857142857143,-1,1,1,-0.0476190476190476,-0.5,1,-0.4,-0.5,-1,-0.816666666666667,-0.178571428571429,-0.3,1,1,-0.4,0.1,NA,NA,NA,NA,NA,NA,NA,1,0.5,-1,-0.2,NA,NA,0,0.126373626373626,0.377622377622378,1,NA,0.284848484848485,0.121428571428571,-0.383333333333333,1,-0.5,-0.572727272727273,-1,-1,-0.8,-1,0.142857142857143,0.175324675324675,-0.2,-1
2000-06-30,-0.9,-0.0714285714285714,NA,1,-1,-1,-0.1,NA,1,-0.3,-0.4,-0.166086956521739,1,-0.5,-1,0.392857142857143,-1,1,1,-1,-1,-0.285714285714286,-0.476190476190476,0.645454545454545,NA,1,-1,-0.0857142857142857,0.1,0.0285714285714286,-0.6,-0.371428571428571,NA,NA,-0.5,-0.2,NA,1,-1,-1,NA,NA,1,1,-0.6,NA,0.4,NA,-0.885714285714286,NA,0.257142857142857,-1,0.357142857142857,-0.964285714285714,1,1,NA,NA,NA,0.5,NA,NA,NA,-1,0.392857142857143,-1,1,1,-0.333333333333333,1,1,-0.4,-0.5,-1,-0.483333333333333,0.535714285714286,-0.8,1,1,-0.4,0.2,NA,NA,NA,NA,NA,NA,NA,1,1,-1,-0.6,NA,NA,-1,0.397802197802198,0.142857142857143,0.5,NA,0.163636363636364,0.221428571428571,-0.3,1,-0.5,-0.516666666666667,NA,-1,0.4,1,0.428571428571428,0.126315789473684,-0.8,1
2000-07-31,0.1,0.25,NA,1,-1,-0.8,-0.6,NA,1,-0.6,0.4,-0.115652173913043,1,-1,-1,0.178571428571429,-1,1,1,-0.5,-0.8,-0.238095238095238,-0.116666666666667,0.481818181818182,NA,-1,-1,-0.357142857142857,0.1,-0.314285714285714,-0.485714285714286,-0.6,NA,NA,0.5,-0.8,NA,-1,-1,0.5,NA,NA,1,-1,0.257142857142857,NA,0.8,NA,-0.771428571428571,NA,-0.6,-1,0.178571428571429,-0.285714285714286,1,-1,NA,NA,NA,-0.5,NA,NA,NA,-1,0.464285714285714,1,0.5,1,0.25,1,1,-0.4,0.5,-1,-0.616666666666667,0.678571428571428,0,1,1,-0.6,-0.8,NA,NA,NA,NA,NA,NA,NA,1,-0.5,-1,-0.6,NA,NA,-0.8,0.613186813186813,0.269230769230769,-0.5,NA,-0.187878787878788,-0.0214285714285714,-0.266666666666667,-1,-0.5,0.183333333333333,NA,-1,0.8,-1,0.107142857142857,-0.142857142857143,-1,-1
2000-08-31,-0.5,-0.178571428571429,NA,1,1,-0.2,-0.3,NA,-1,-0.1,0.6,-0.10695652173913,-1,1,-1,-0.214285714285714,1,1,1,0.5,0.3,0.0476190476190476,0.35,-0.1,NA,-1,-1,-0.571428571428571,0.2,-0.0857142857142857,0.314285714285714,-0.0285714285714286,NA,NA,-0.5,-0.8,NA,-1,0.5,0.5,NA,NA,1,-1,-0.485714285714286,NA,-0.4,NA,0.371428571428571,NA,-0.714285714285714,1,0.214285714285714,-0.178571428571429,-1,1,NA,NA,NA,-0.5,NA,NA,NA,-0.5,0.571428571428571,-1,-1,-1,-0.0714285714285714,1,1,0,0.5,-1,-0.416666666666667,0.392857142857143,-0.8,-1,1,-0.8,-0.2,NA,NA,NA,NA,NA,NA,NA,1,-0.5,-1,-0.2,NA,NA,0.2,-0.0241758241758242,-0.115384615384615,1,NA,0.503030303030303,-0.285714285714286,-0.2,1,-0.5,0.15,NA,1,0.8,-1,-0.428571428571428,-0.184962406015038,-0.5,1
2000-09-29,-0.1,-0.285714285714286,NA,1,1,-0.2,0.1,NA,-1,0.4,0.4,-0.166086956521739,-1,0.5,-1,-0.714285714285714,0.5,1,1,-0.5,-0.3,-0.119047619047619,0.1,-0.218181818181818,NA,-1,-1,-0.75,-0.4,-0.0714285714285714,-0.885714285714286,-0.0857142857142857,NA,NA,-0.5,-0.2,NA,1,0.5,0.5,NA,NA,1,-1,-0.257142857142857,NA,0,NA,0.371428571428571,NA,-0.714285714285714,1,-0.642857142857143,0.321428571428571,-1,1,NA,NA,NA,-0.5,NA,NA,NA,-1,0.607142857142857,-1,0.5,1,0.357142857142857,1,-1,0,-0.5,-1,-0.401677156202747,0.214285714285714,-0.8,-1,-1,-0.2,-0.4,NA,NA,NA,NA,NA,NA,NA,1,-0.5,-1,0.6,NA,NA,-0.8,0.221978021978022,-0.241758241758242,1,NA,0.115151515151515,-0.525,-0.533333333333333,-1,0.5,0.133333333333333,NA,1,0.4,-1,-0.214285714285714,-0.219548872180451,0,-1
2000-10-31,-1,-0.892857142857143,NA,1,-1,-0.4,-0.4,NA,-1,0.3,-0.8,-0.17304347826087,-1,0.5,-1,-0.238095238095238,0.5,NA,-1,-0.5,-0.6,0.119047619047619,-0.0666666666666667,-0.409090909090909,NA,-1,-1,-0.678571428571428,-0.3,-0.2,-0.0857142857142857,0.714285714285714,NA,NA,-1,-0.4,NA,-1,1,-0.5,NA,NA,-1,1,0.3,NA,0.6,NA,0.142857142857143,NA,-0.714285714285714,1,-0.607142857142857,-0.107142857142857,1,-1,NA,NA,NA,-0.5,NA,NA,NA,-1,-0.0357142857142857,-1,-0.5,0.5,-0.0476190476190476,0.5,-1,0,-0.5,1,-0.167667676667856,-0.857142857142857,-1,-1,-1,0,-0.4,NA,NA,NA,NA,NA,NA,NA,-1,0.5,1,-0.3,NA,NA,-0.8,-0.0153846153846154,-0.412087912087912,-1,NA,0.333333333333333,-0.221428571428571,-0.633333333333333,-1,1,0,NA,1,-0.4,1,0.285714285714286,-0.326315789473684,0.3,1
2000-11-30,-1,0.0357142857142857,NA,-1,-1,-1,-0.3,NA,-1,0.3,-1,-0.272173913043478,1,-0.5,1,-0.442424242424242,-0.5,NA,-1,-0.5,-1,0.142857142857143,-0.166666666666667,-0.515151515151515,NA,-1,-1,-0.821428571428571,0,-0.0857142857142857,0.714285714285714,-0.142857142857143,NA,NA,-1,-0.8,NA,-1,0.5,-0.5,NA,NA,1,-1,-0.4,NA,0.8,NA,-0.542857142857143,NA,-0.828571428571429,-1,-0.464285714285714,-0.285714285714286,1,-1,NA,NA,NA,-1,NA,NA,NA,-0.5,-0.107142857142857,1,-0.5,1,0.0833333333333333,0.5,-1,0.5,-0.5,1,-0.227548989763519,-0.571428571428571,0.5,1,-1,0.6,-0.4,NA,NA,NA,NA,NA,NA,NA,-1,0.5,-0.5,-0.3,NA,NA,0.2,-0.296703296703297,-0.169230769230769,-1,NA,-0.103030303030303,-0.321428571428571,-0.133333333333333,-1,1,0.2,NA,1,-0.4,1,0.642857142857143,-0.364912280701754,-0.2,1
2000-12-29,-1,0.321428571428571,NA,1,NA,-0.8,-0.9,NA,-1,-0.5,-1,-0.328695652173913,1,-0.5,NA,-0.103030303030303,-0.5,NA,-1,0.5,-1,0.166666666666667,-0.272727272727273,-0.587878787878788,NA,-1,1,-0.771428571428571,0,-0.257142857142857,0.0285714285714286,0.0857142857142857,NA,NA,-1,-1,NA,-1,0.5,-0.5,NA,NA,1,-1,-0.8,NA,0.8,NA,-0.771428571428571,NA,-0.485714285714286,-1,-0.357142857142857,-0.214285714285714,-0.5,-1,NA,NA,NA,-0.5,NA,NA,NA,1,-0.452380952380952,1,-0.5,0.5,-0.35,-0.5,-1,0,0.5,1,-0.252262489554756,-0.485714285714286,-0.5,1,-1,0.8,-0.2,NA,NA,NA,NA,NA,NA,NA,-1,0.5,-1,-0.9,NA,NA,0.8,-0.382142857142857,-0.367857142857143,-0.5,NA,-0.116666666666667,-0.2,-0.166666666666667,-0.5,-1,0.466666666666667,NA,1,-0.2,-1,0.0357142857142857,0.107017543859649,-0.4,1
2001-01-31,-1,0.571428571428571,NA,-1,NA,-0.8,-0.9,NA,-1,0.1,-0.4,0.0165217391304348,1,-1,NA,0.163636363636364,1,NA,-1,-0.5,-0.6,0.238095238095238,0.00606060606060606,-0.781818181818182,NA,-1,1,-0.828571428571429,0,-0.142857142857143,0.2,0.142857142857143,NA,NA,-0.8,-1,NA,-1,1,-0.5,NA,NA,1,-1,-0.7,NA,0.8,NA,-0.142857142857143,NA,-0.142857142857143,-1,-0.464285714285714,0,-1,-1,NA,NA,NA,-0.5,NA,NA,NA,0.5,-0.142857142857143,1,1,0.5,-0.266666666666667,0.5,-1,0.6,-0.5,1,-0.0360374985078224,0.6,-0.5,1,-1,0.8,0.4,NA,NA,NA,NA,NA,NA,NA,-1,0.5,-0.5,-0.9,NA,NA,0.4,-0.626470588235294,-0.0964285714285714,-0.5,NA,0,-0.4,0.4,-1,-1,0.466666666666667,NA,-1,0.4,-1,-0.535714285714286,0.0421052631578947,-0.8,1
2001-02-28,-1,0.392857142857143,NA,-1,NA,-0.2,-0.7,NA,1,0.4,-0.4,0.372689723965767,1,-0.5,NA,0.0424242424242424,0.4,NA,-1,0.5,-0.8,-0.0238095238095238,0.272727272727273,-0.696969696969697,NA,-1,1,-0.485714285714286,-0.1,-0.314285714285714,0.314285714285714,-0.0285714285714286,NA,NA,0.4,-0.5,NA,-1,-1,-0.5,NA,NA,1,-1,-0.6,NA,1,NA,0.142857142857143,NA,-0.142857142857143,-1,0.178571428571429,0.535714285714286,-1,-1,NA,NA,NA,1,NA,NA,NA,0.5,-0.30952380952381,-1,1,-0.5,-0.6,0.5,-1,-0.5,-0.5,1,0.342356235824312,0.0857142857142857,-1,1,1,0.8,0.4,NA,NA,NA,NA,NA,NA,NA,-1,-0.5,-1,-0.8,NA,NA,-0.4,-0.529411764705882,-0.0428571428571429,0.5,NA,0,-0.235714285714286,0.166666666666667,-0.5,-1,0.316666666666667,NA,1,-0.2,-1,-0.892857142857143,-0.152631578947368,-0.4,-1
2001-03-30,-1,0.5,NA,-1,NA,0,-0.7,NA,1,-0.6,0.2,-0.0247096622319834,1,-0.5,NA,0.309090909090909,-0.4,NA,-1,-0.5,-0.8,-0.0952380952380952,0.503030303030303,-0.406060606060606,NA,-1,1,-0.542857142857143,-0.5,-0.542857142857143,0.542857142857143,0.0285714285714286,NA,NA,-0.8,-0.2,NA,1,1,-1,NA,NA,1,-1,0,NA,0.4,NA,0.542857142857143,NA,0.314285714285714,-1,0.642857142857143,-0.0357142857142857,-1,1,NA,NA,NA,0.5,NA,NA,NA,-0.5,0.0476190476190476,-1,1,-0.5,-0.5,-1,1,-1,-1,1,0.486506229855602,0.314285714285714,-0.5,1,1,-0.8,0.2,NA,NA,NA,NA,NA,NA,NA,-1,0.5,-1,-0.6,NA,NA,0.4,-0.0441176470588235,0.596428571428571,0.5,1,-0.166666666666667,0.15,0.466666666666667,-0.5,-1,-0.216666666666667,NA,1,0,1,-1,-0.564912280701754,0.4,-1
2001-04-30,-1,-0.178571428571429,NA,1,NA,-0.6,-0.5,NA,1,-0.6,-0.2,-0.340993338801371,1,-0.5,NA,0.212121212121212,-1,NA,1,-0.5,-0.8,-0.571428571428572,0.36969696969697,-0.345454545454545,NA,NA,-1,-0.828571428571429,-0.3,-0.542857142857143,0.2,-0.485714285714286,NA,NA,-0.4,-0.2,NA,-1,-1,-1,NA,NA,1,-1,0.3,NA,0,NA,0.257142857142857,NA,-0.2,-1,-0.0357142857142857,0.821428571428571,-0.5,-1,NA,NA,NA,0.5,NA,NA,NA,0.5,-0.261904761904762,-1,1,-0.5,-0.133333333333333,-0.5,-1,-1,0.5,-1,0.198206241793023,-0.142857142857143,-0.5,1,1,-0.8,-0.2,NA,NA,NA,NA,NA,NA,NA,-1,0.5,0.5,-0.3,NA,NA,-0.2,-0.0147058823529412,0.132142857142857,-0.4,1,-0.19047619047619,-0.360714285714286,-0.233333333333333,1,-1,-0.0333333333333333,NA,-1,0,1,-0.714285714285714,-0.149122807017544,0.2,-1
2001-05-31,-1,-0.392857142857143,NA,1,NA,-0.6,-0.7,NA,1,-0.8,-0.4,-0.590062111801242,1,-0.5,NA,0.624242424242424,-0.4,NA,1,-0.5,-0.8,-0.119047619047619,0.36969696969697,-0.575757575757576,NA,NA,-1,-0.714285714285714,-0.2,-0.6,-0.6,-0.485714285714286,NA,NA,-0.4,-0.4,NA,-1,1,0.5,NA,NA,-1,1,0.1,NA,0,NA,0.257142857142857,NA,-0.392857142857143,1,-0.107142857142857,0.928571428571428,0.5,-1,NA,NA,NA,0.5,NA,NA,NA,-0.5,0.0476190476190476,-1,0.5,-0.5,-0.433333333333333,-0.5,-1,-1,0.5,-1,0.288299988062579,-0.0285714285714286,1,1,-1,-0.8,-0.8,NA,NA,NA,NA,NA,NA,NA,1,-0.5,0.5,-0.3,NA,NA,0.4,-0.497058823529412,0.0321428571428571,0,1,-0.0476190476190476,-0.335714285714286,-0.15,1,-1,0.316666666666667,NA,-1,0.6,1,-0.75,-0.0947368421052632,0.4,-1
2001-06-29,-1,-0.892857142857143,NA,1,NA,-0.6,-0.2,NA,-1,-0.7,-0.8,-0.432806324110672,1,-0.5,1,0.0666666666666667,-0.4,NA,1,1,-0.2,0,0.236363636363636,-0.442424242424242,NA,NA,-1,-0.9,-0.1,-0.142857142857143,-0.6,-0.0285714285714286,NA,NA,-0.4,-0.9,NA,-1,1,0.5,NA,NA,-1,-1,0.1,NA,0,NA,-0.0285714285714286,NA,0,1,-0.142857142857143,0.857142857142857,1,-1,NA,NA,NA,0.5,NA,NA,NA,0.5,0.0238095238095238,1,1,-1,-0.216666666666667,1,-1,-1,-0.5,1,0.0900937462695559,0.314285714285714,1,1,-1,-0.4,-0.8,NA,NA,NA,NA,NA,NA,NA,1,-0.5,-1,-0.3,NA,NA,0.4,-0.320588235294118,-0.125,-0.8,-1,0.261904761904762,-0.139285714285714,-0.233333333333333,-0.8,-1,0.483333333333333,NA,-1,0.8,1,-0.428571428571428,0.168421052631579,0.4,-1
2001-07-31,-1,-0.571428571428571,NA,1,NA,-0.6,-0.1,NA,1,-0.3,-0.2,-0.230237154150198,-1,0.5,1,0.416666666666667,0.2,NA,1,0.5,-0.2,-0.261904761904762,0.563636363636364,0.345454545454545,NA,NA,1,-0.6,0.5,0.314285714285714,-0.771428571428571,0.6,NA,NA,-0.8,-0.9,NA,1,1,-0.5,NA,NA,-1,1,0,NA,0,NA,0.428571428571429,NA,0.0714285714285714,1,-0.0357142857142857,0.357142857142857,1,-1,NA,NA,NA,-0.5,NA,NA,NA,0.5,-0.119047619047619,1,0.5,-0.5,-0.0666666666666667,1,-1,0.5,-1,1,0.252262489554756,0.371428571428571,-0.5,1,NA,0.4,-0.4,NA,NA,NA,NA,NA,NA,NA,1,-0.5,-1,-0.6,NA,NA,0.6,-0.288235294117647,-0.282142857142857,-0.8,-1,0,0.232142857142857,-0.4,-0.4,-1,0.3,NA,-1,0.8,1,-0.5,0.191228070175439,1,-1
2001-08-31,-1,-0.642857142857143,NA,1,NA,0,-0.1,NA,-1,0.6,0.2,-0.0681986677602743,-1,-0.5,1,0.05,0.4,NA,1,1,0.4,-0.452380952380952,0.15,0.721212121212121,NA,NA,1,0.1,0.1,0.828571428571429,-0.642857142857143,0.828571428571429,NA,NA,-0.2,0,NA,1,1,-1,NA,NA,-1,-1,0.1,NA,0,NA,0.257142857142857,NA,0.714285714285714,1,0.428571428571428,-0.214285714285714,1,1,NA,NA,NA,-0.5,NA,NA,NA,1,-0.619047619047619,-1,1,0.5,0.0333333333333333,1,-1,0.5,0.5,1,-0.0360374985078224,0.0857142857142857,-0.5,1,NA,0.6,-0.6,NA,NA,NA,NA,NA,NA,NA,1,-1,-0.5,-0.7,NA,NA,0.8,-0.129901960784314,-0.0535714285714286,-0.2,-1,-0.0476190476190476,0.171428571428571,0.316666666666667,-1,-1,0.133333333333333,NA,-1,0.4,1,-0.428571428571428,0.0228070175438597,1,-1
2001-09-28,1,0.785714285714285,NA,1,NA,0.2,-0.4,NA,1,0.9,0.2,0.0502540937323546,-1,0.5,1,0.166666666666667,0.4,NA,-1,0.5,0.8,0.0476190476190476,0.175757575757576,0.503030303030303,NA,NA,1,1,0.3,0.771428571428571,-0.357142857142857,0.885714285714286,NA,NA,0.4,0.2,NA,1,-1,-1,NA,NA,1,-1,-0.9,NA,-0.8,NA,0.392857142857143,NA,0.214285714285714,-1,0.657142857142857,-0.119047619047619,0.5,1,NA,NA,NA,0.5,NA,NA,NA,0.5,-0.0952380952380952,-1,-0.5,0.5,0.0833333333333333,1,-1,-0.5,0.5,1,0.198206241793023,0.2,-1,1,NA,-0.6,0.6,NA,NA,NA,NA,NA,NA,NA,-1,1,-0.5,-0.2,NA,NA,0,0.0808823529411765,0.287912087912088,0,1,-0.523809523809524,-0.189285714285714,0.266666666666667,0.2,1,-0.116666666666667,NA,-1,-0.4,-1,0.821428571428571,-0.140350877192982,0.6,-1
2001-10-31,-0.5,0.321428571428571,NA,-1,NA,0.4,-0.7,NA,1,0.4,0,0.142857142857143,1,-0.5,-1,0.187878787878788,0.8,NA,1,0.5,0.2,0.690476190476191,-0.0787878787878788,0.284848484848485,NA,NA,1,0.6,-0.5,-0.0857142857142857,-0.428571428571428,0.942857142857143,NA,NA,0.4,-0.1,NA,-1,-1,-0.5,NA,NA,1,-1,-0.9,NA,-0.8,NA,0.214285714285714,NA,-0.285714285714286,-1,-0.0285714285714286,0.0476190476190476,-1,1,NA,NA,NA,-0.5,NA,NA,NA,0.5,0.595238095238095,-1,-0.5,1,-0.6,1,1,-0.5,-1,1,0.342356235824312,0.0857142857142857,1,1,NA,-0.6,0.8,NA,NA,NA,NA,NA,NA,NA,-1,0.5,1,0.3,NA,NA,-0.4,-0.154411764705882,0.147252747252747,0.8,1,-0.0714285714285714,-0.282142857142857,0.45,0.4,1,-0.0333333333333333,NA,1,-1,-1,-0.357142857142857,-0.226315789473684,0.8,-1
2001-11-30,-1,0.821428571428571,NA,-1,NA,0.2,0.1,NA,1,-0.6,0,0.177865612648221,1,-0.5,-1,-0.212121212121212,0.8,NA,1,0.5,-0.6,0.619047619047619,-0.212121212121212,-0.236363636363636,NA,NA,-1,0.2,-0.3,-0.371428571428571,-0.178571428571429,-0.2,NA,NA,-0.8,-0.3,NA,-1,-1,0.5,NA,NA,1,1,-0.9,NA,0.2,NA,-0.357142857142857,NA,-0.25,-1,0.428571428571429,0.642857142857143,-0.5,1,NA,NA,NA,-0.5,NA,NA,NA,0.8,0.619047619047619,0.5,-1,1,0.0666666666666667,1,1,0.5,NA,1,0.234243740300845,-0.257142857142857,0.5,1,NA,0.2,0.8,NA,NA,NA,NA,NA,NA,NA,1,-0.5,1,-0.2,NA,NA,-0.8,-0.563725490196079,-0.204395604395604,0.8,1,0.238095238095238,-0.453571428571428,-0.1,-0.4,1,0,NA,1,-0.8,-1,-0.178571428571429,-0.043859649122807,0.4,1
2001-12-31,0.5,0,NA,-1,NA,0.4,-0.8,NA,1,-0.5,-0.4,0.225296442687747,-1,0.5,-1,-0.363636363636364,0.4,NA,-1,0.5,-1,0.333333333333333,0.309090909090909,-0.333333333333333,NA,NA,-1,0.3,0.2,0.142857142857143,-0.0357142857142857,0.828571428571429,NA,NA,-0.6,-0.5,NA,-1,-1,-1,NA,NA,-1,1,-0.5,NA,-0.4,NA,-0.464285714285714,NA,-0.25,-1,0.714285714285714,0.19047619047619,-1,1,NA,NA,NA,-0.5,NA,NA,NA,1,-0.0714285714285714,1,-1,0.5,0.0833333333333333,-1,1,1,NA,-1,0.550782483869826,-0.257142857142857,0.5,NA,NA,1,0.8,NA,NA,NA,NA,NA,NA,NA,1,-1,0.5,0.1,NA,NA,0.4,-0.430340557275542,-0.191208791208791,0.8,-1,0.142857142857143,-0.503571428571428,0.0714285714285714,-0.4,1,0.0714285714285714,NA,1,-0.4,1,-0.0357142857142857,-0.107017543859649,0.8,1
2002-01-31,1,0.392857142857143,NA,1,NA,-0.8,-0.4,NA,1,-0.9,-0.8,-0.295313382269904,-1,1,1,0.181818181818182,0.8,NA,-1,1,-0.8,0.261904761904762,0.187878787878788,-0.418181818181818,NA,NA,-1,0.8,0.6,-0.142857142857143,0.371428571428571,0.542857142857143,NA,NA,-0.8,0.1,NA,-1,-1,-0.5,NA,NA,1,1,0.1,NA,-0.4,NA,-0.5,NA,-0.178571428571429,-1,0.142857142857143,0.383333333333333,-1,-1,NA,NA,NA,-0.5,NA,NA,NA,-0.8,-0.404761904761905,0.5,0.5,0.5,0.316666666666667,-1,-1,0.5,NA,-1,-0.0579771035652448,-0.428571428571429,-1,NA,NA,0.8,0.4,NA,NA,NA,NA,NA,NA,NA,1,-1,-0.5,-0.7,NA,NA,0.4,-0.114551083591331,0.0945054945054945,0.8,-1,-0.619047619047619,-0.585714285714286,0.0952380952380952,-0.2,1,0.0714285714285714,NA,-1,-0.2,1,0.107142857142857,-0.119298245614035,0.8,1
